,_id,bsfile,lot_no,recipe,sst,PM2_Conf_Ring_Pos_Mon,PM2_Conf_Ring_Pos_Mon_std,PM2_DC_Bias_Comp,PM2_DC_Bias_Comp_std,PM2_Gas_01_Flow_Mon,PM2_Gas_01_Flow_Mon_std,PM2_Gas_02_Flow_Mon,PM2_Gas_02_Flow_Mon_std,PM2_Gas_03_Flow_Mon,PM2_Gas_03_Flow_Mon_std,PM2_Gas_07_Flow_Mon,PM2_Gas_07_Flow_Mon_std,PM2_Gas_09_Flow_In,PM2_Gas_09_Flow_In_std,PM2_Gas_09_Pressure_Mon,PM2_Gas_09_Pressure_Mon_std,PM2_LWIND_01,PM2_LWIND_01_std,PM2_LWIND_07,PM2_LWIND_07_std,PM2_ProcChm_Bot_Elec_Temp_Mon,PM2_ProcChm_Bot_Elec_Temp_Mon_std,PM2_ProcChm_ESC_Voltage_In,PM2_ProcChm_ESC_Voltage_In_std,PM2_ProcChm_Pressure_Mon,PM2_ProcChm_Pressure_Mon_std,PM2_RF_27MHz_FwdPwr_In,PM2_RF_27MHz_FwdPwr_In_std,PM2_RF_27MHz_Match_LoadCap_Mon,PM2_RF_27MHz_Match_LoadCap_Mon_std,PM2_RF_27MHz_Match_TuneCap_Mon,PM2_RF_27MHz_Match_TuneCap_Mon_std,PM2_RF_27MHz_RevPwr_In,PM2_RF_27MHz_RevPwr_In_std,PM2_RF_2MHz_FwdPwr_In,PM2_RF_2MHz_FwdPwr_In_std,PM2_RF_2MHz_RevPwr_In,PM2_RF_2MHz_RevPwr_In_std,PM2_Upper_Electrode_Temp_Mon,PM2_Upper_Electrode_Temp_Mon_std,step_time,tool,wafer_no,step_time_std
10,LRC12B-1527286435.00,18052520.43,F20485.1,C3_SC_VIA,2018-05-25 22:13:54.720,77.0333587786259,0.8120009448657497,-478.61253053435127,5.866165238255131,179.99141221374035,0.11240484235958753,5.99962496183206,0.0004422051569542791,19.997752671755748,0.001915347501828909,6.000490305343507,0.0018202658384149997,27.327543893129764,0.1280422811697775,15.020190458015257,0.01405920243006251,637.8941946564894,8.437826063987021,2305.583206106872,59.98788647536342,22.09818587786263,0.8919241071217595,698.4029656488547,0.5316518921697373,61.28126488549619,1.3357678502631842,998.1603053435115,0.3675911833213745,469.3206106870229,2.0854069701131364,713.1297709923664,3.931203293436643,4.614503816793893,1.0284550878873944,1444.8587786259543,0.7159239914501866,5.030534351145038,0.792096314606003,34.936810305343535,0.2662644491226206,137.3,LRC12B,8,0
11,LRC12B-1527286815.00,18052520.43,F20485.1,C3_SC_VIA,2018-05-25 22:20:15.420,77.33174807692313,0.8068947868361231,-482.1327923076924,7.0176904171298915,179.97791538461541,0.020982263006041557,5.999663807692292,0.00034015060475822283,19.99741115384619,0.002091366379979635,5.9997695769230734,0.0031206380234812476,27.234501538461554,0.12343311444987647,15.018368461538453,0.013603349772652415,637.6243692307693,9.412942023555622,2303.459423076922,65.10562312284542,22.03964692307693,0.9205813437463405,698.4473307692306,0.5151142526256798,61.48516307692311,1.0228015228559837,998.1115384615384,0.3274175578710783,469.6653846153846,1.6625426653316664,711.7269230769231,3.1632613164615373,4.688461538461539,0.8377331626459897,1439.2307692307693,0.72504518872311,0.03461538461538462,0.5581563056514381,34.95455192307697,0.25029376214920623,133.70000000000002,LRC12B,9,0
12,LRC12B-1527287191.00,18052520.43,F20485.1,C3_SC_VIA,2018-05-25 22:26:31.020,77.25319730769235,0.5540456490821449,-485.2789730769229,6.103415496366007,179.97626153846159,0.0215809703984326,5.999534769230769,0.000442926761919142,19.99724230769234,0.002044329775082005,6.000597384615404,0.007896769150578053,27.052713076923077,0.11284711794771865,15.020975384615372,0.01206505891281294,637.2053769230772,8.849585198284853,2301.0868846153853,65.49525857390165,22.036115384615364,0.9268757133644998,698.4716461538467,0.46965792795413625,61.274289999999986,0.44328622700260306,998.1076923076923,0.32278120172600133,471.62307692307695,0.9196724665866126,711.3038461538462,1.7804126824615027,4.188461538461539,1.1317894817268048,1439.1076923076923,0.31058927294047,0.0,0.0,34.952000384615424,0.25514765480551976,133.71,LRC12B,10,0
13,LRC12B-1527287516.00,18052520.43,F20485.1,C3_SC_VIA,2018-05-25 22:31:56.030,77.10983888888892,0.7064015617767383,-484.0200555555556,5.357636810408902,179.984087962963,0.05711723271517786,5.999627268518504,0.00042174547833101315,19.99767824074075,0.0015125332692588346,6.0004753703703715,0.003889128538943095,27.04609722222222,0.1290886322221731,15.019966203703692,0.013341204451576622,633.9567638888891,9.64153741213388,2278.3010185185185,75.34515848941506,22.024792592592604,0.8118256593919676,698.4254490740728,0.5118637965627966,61.38713101851859,1.1741537016025099,998.2037037037037,0.42610751474920144,469.72222222222223,1.6244259570452735,712.2268518518518,2.838181746199781,4.444444444444445,0.8278111607301848,1442.5833333333333,0.5391638660175685,2.689814814814815,0.5113483889182288,35.68110185185179,0.190576947277902,112.2,LRC12B,11,0
14,LRC12B-1527287859.00,18052520.43,F20485.1,C3_SC_VIA,2018-05-25 22:37:39.130,77.55388230769229,0.6600707978250312,-480.5229999999998,6.845519341159897,179.97923461538446,0.031147344964003246,5.999832730769243,0.0005483635224161236,19.997558846153876,0.0018106182457489261,5.999436538461547,0.0018761449884859625,27.098701538461523,0.12613676495188253,15.018808461538452,0.012708763489760206,638.2670615384611,7.629709075407147,2304.9084615384622,57.40087175237915,22.05647038461538,0.9396145244738239,698.4878346153846,0.4818181856759966,61.63353999999992,0.5123834378191237,998.1,0.3005785926300993,470.68461538461537,2.7580268683811484,710.3538461538461,1.9936638569969134,4.053846153846154,1.1102299908625377,1439.1846153846154,0.6550618513591259,0.03076923076923077,0.49613893835683376,34.928595769230796,0.245754741077263,133.70000000000002,LRC12B,12,0
15,LRC12B-1527288566.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 22:49:26.090,79.55020593607296,0.5154863815385969,-485.3075936073062,4.6600394586425935,179.96987214611858,0.019390059414249903,5.999712648401837,0.0006933936750901634,19.997549315068508,0.00202962847106465,5.9990609589041215,0.023456045747393288,27.19366255707762,0.1361575068257042,15.018697716894973,0.014785082498528345,638.3671278538812,16.076547184581408,2300.1891324200906,71.11438089041793,21.699609132420058,0.9033625816652543,698.5603881278537,0.5560104942954339,61.71049315068495,1.1739020449337585,998.082191780822,0.2752859059666586,471.5433789954338,2.011820458574374,709.3607305936073,3.4191193961949766,4.365296803652968,0.8426047853813398,1439.9543378995434,0.932451093228679,0.0821917808219178,0.8580983560988076,32.60613470319635,0.3772690861670596,113.2,LRC12B,1,0
16,LRC12B-1527288859.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 22:54:19.100,78.095000921659,0.6812444781965014,-485.98547465437747,5.009483218019869,179.98587557603668,0.01999092856227975,5.999709400921656,0.00037700588289809434,19.99767788018436,0.001671068942775698,6.0005482949308755,0.005468626202461114,27.232512903225814,0.1155803733473221,15.019559907834093,0.01311001546707798,634.4551382488477,9.528848897644066,2291.960276497694,76.86645888666267,21.949608294930858,0.8960786279805283,698.4668018433177,0.5523396720586938,61.27806036866358,1.2937627248241108,998.1244239631336,0.38273233681690877,469.59447004608296,1.939255016436629,711.5714285714286,3.683762454353657,4.949308755760368,0.7467286566323444,1440.2718894009217,0.6768613750572435,0.3870967741935484,0.6507967729371991,34.74643502304147,0.13261875624680136,113.09,LRC12B,2,0
17,LRC12B-1527289154.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 22:59:14.190,77.67974541984738,0.7592900574730381,-482.687595419847,7.4372532391828186,179.97818702290093,0.022581808353135665,5.999599351145021,0.00034363612189403504,19.99673435114506,0.0022200676870848426,6.000009923664126,0.0017180091820787223,27.296447709923683,0.13143904336677306,15.018715648854952,0.012959028545448236,636.86286259542,9.659133605248304,2308.660458015267,75.03304697078848,22.220334351145066,0.8587848123877645,698.3783320610686,0.5439789271847184,61.492790076335915,1.0080688176924353,998.1412213740458,0.3597296194110612,469.6145038167939,1.4907953667944414,711.9312977099237,2.6915244856072786,4.015267175572519,0.7322325366512262,1440.469465648855,0.7712648843322766,0.648854961832061,0.7573260494442645,35.50478816793892,0.15712548848450197,134.6,LRC12B,3,0
18,LRC12B-1527289483.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:04:43.090,77.2614176744186,0.8232392634707132,-484.13823255813935,5.216912402986061,179.97738139534883,0.020516772894562416,5.9997486511627836,0.0002567964832682183,19.996469767441898,0.001543078438434051,5.999173302325589,0.0034873151680155975,27.192222790697667,0.1305701064656667,15.018766511627906,0.013910608955495462,633.3892744186045,9.661633954806872,2293.0045116279075,76.14949342691801,21.97753069767441,0.85419829954238,698.4680465116278,0.5008031658352888,61.47822000000007,1.135733113443456,998.1116279069768,0.31564301846457116,469.293023255814,1.8221630553798722,710.9674418604651,2.6902142611949444,4.506976744186047,0.6547437783931137,1440.6558139534884,0.8045728899971817,1.027906976744186,0.5546429268934804,35.64824325581394,0.17256470854208913,111.19000000000001,LRC12B,4,0
19,LRC12B-1527289774.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:09:33.580,77.15931992337171,0.666433759638684,-482.32434099616836,8.002675142305485,179.9838505747128,0.018287151060206074,5.9996618390804795,0.00040257401250311546,19.996845977011525,0.0015405147439699334,5.999210421455948,0.0018650234620506871,27.151968965517234,0.12803345444154585,15.018927969348653,0.014493216692348194,636.0561724137935,9.521651868896704,2307.500766283526,76.05552257414239,22.225801915708814,0.9072417939706493,698.442486590038,0.5184154303966735,61.471091954023024,1.0268945455803657,998.1417624521073,0.3810652542141977,469.5823754789272,1.5805049426870201,711.8045977011494,3.0716034917628874,4.049808429118774,0.8601263109867955,1440.2145593869732,0.6444576560940087,0.4674329501915709,0.6043851932610408,35.72314444444442,0.19550898980358397,135.21,LRC12B,5,0
20,LRC12B-1527290150.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:15:49.680,77.39534269230786,0.8973501748791578,-477.268080769231,8.05099673517156,179.98827307692335,0.05477576654447468,5.999879653846157,0.000912048203796048,19.997290000000024,0.0016453444323780353,6.0006347307692405,0.0014370122387575273,27.05171384615387,0.12611667776254346,15.020317692307678,0.012644799717866926,638.556176923077,10.027909518934047,2320.4938461538463,64.16985143974291,22.088169615384626,0.989299686061585,698.4413230769227,0.5550265319809842,61.523007692307715,1.2645379864473807,998.126923076923,0.34491081305674776,468.8615384615385,2.254994786025364,711.5038461538461,3.478003773216747,4.792307692307692,0.8167754080052041,1439.176923076923,0.7348509644859745,0.05,0.5840545275226374,35.06627884615382,0.25691322223520985,136.21,LRC12B,6,0
21,LRC12B-1527290529.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:22:09.280,77.11664302325582,0.6400840835221355,-478.6527364341083,8.539470714167352,179.9702403100772,0.031802839898108594,5.9997765503875895,0.0003820456399328855,19.997416666666687,0.0020296233509732664,5.999095542635656,0.009152458574253534,27.118298837209327,0.12379322142910287,15.020667441860459,0.012588637720426425,637.5775387596901,9.043587210972245,2315.6020930232557,67.14204711894037,22.078675581395363,0.9306316997232673,698.4063992248063,0.5216154191038456,61.22496860465108,1.1407584662963663,998.0542635658915,0.31338685878452976,470.9108527131783,2.4053681957676627,711.3527131782946,3.958394075961241,4.461240310077519,0.8135821810810918,1439.2364341085272,0.9389486615500617,0.06976744186046512,0.7908626675572972,34.94712209302328,0.2547333453128495,132.8,LRC12B,7,0
22,LRC12B-1527290904.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:28:23.990,77.42854889867847,1.0278464711962338,-480.9920308370044,4.383763912309509,179.98068722466954,0.03432927444405777,5.999692819383265,0.0007828725062476688,19.996830837004445,0.002040024445637117,5.999598590308356,0.0021380070416565254,27.158533920704816,0.11146045071855253,15.019373127753296,0.013967282579361499,636.3853083700445,8.815555878851974,2306.966563876651,67.31952127561456,21.878732599118912,0.887616860208006,698.481140969163,0.517545472710315,61.52724801762114,1.4350736355665739,998.1057268722467,0.3081672562335816,471.057268722467,2.720176584103978,709.7400881057268,3.814078019999798,4.86784140969163,0.6653073090277841,1439.2863436123348,1.0856824964868732,0.0881057268722467,0.9365675550821442,34.880793832599124,0.1800362349389659,117.19000000000001,LRC12B,8,0
23,LRC12B-1527291262.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:34:21.590,77.59727451737446,0.8075849975469116,-478.24525482625467,7.618907368199233,179.98570270270292,0.019657740857297122,5.999618687258681,0.00034827233434152344,19.996381081081143,0.0019201272742261767,5.9992676447876505,0.0031501784515224488,26.967983397683376,0.12088013472592816,15.019669498069486,0.012997097027507365,638.0337104247095,8.921805677964525,2317.1242471042447,67.02876371836955,22.0478471042471,0.9518717293669026,698.4009073359082,0.5041733420381623,61.580603474903484,1.3251004963305513,998.081081081081,0.3004989216744593,469.64864864864865,1.7421218318042084,711.1158301158301,3.4068587321225667,4.1891891891891895,1.1132216842715046,1439.2779922779923,0.9064466701530451,0.05405405405405406,0.7503054758858917,34.70759034749028,0.2712000319129181,133.69,LRC12B,9,0
24,LRC12B-1527291639.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:40:38.700,77.32758473895589,0.7767074551042685,-480.1615742971889,7.9772827269154245,179.97627309236967,0.024720814473257444,5.999644859437752,0.0004746085827029304,19.997756224899614,0.0016307440061973928,6.000050321285136,0.0012404629311096023,27.001421285140562,0.1155409024975759,15.017717670682734,0.013268678594690055,636.4393694779113,8.721114859649035,2311.844859437752,65.5230866670009,21.993285140562268,0.979979895191687,698.4584176706824,0.4910217891585151,61.39067469879519,1.085727471282542,998.0803212851406,0.27233736118120916,469.6666666666667,1.536299142017443,711.6385542168674,3.1555569772651513,4.650602409638554,0.9083004548520786,1439.2208835341366,0.785070896794603,0.040160642570281124,0.6337242505244777,34.869753012048164,0.24213460782677101,128.69,LRC12B,10,0
25,LRC12B-1527292008.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:46:48.300,77.70685907335907,0.6514977800927748,-480.0773127413127,7.244786580939727,179.97334749034735,0.026395818751349723,5.9996752123552195,0.00035421746550652454,19.996847490347523,0.0019471166007890522,6.000587567567555,0.003329048545062037,26.991666023166037,0.11712314563826126,15.018499227799225,0.013891690651927054,637.7994092664092,8.96740987437912,2316.155482625483,67.45186742735032,22.018300772200767,0.918774794592068,698.4699498069504,0.5538886853560573,61.65297335907333,1.1240573871288029,998.1196911196911,0.35920657230555947,471.4054054054054,2.0764762493415065,709.5096525096525,3.324052507494497,3.853281853281853,0.8079659368652468,1487.3088803088804,1.365819706298946,47.359073359073356,1.3691028262556362,34.85859189189194,0.2542056034197069,133.19,LRC12B,11,0
26,LRC12B-1527292384.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:53:03.880,77.35433858267722,0.5592668489262188,-478.4496417322834,6.343966765185418,179.97207086614176,0.024881277340449617,5.999603897637782,0.0003803578580128952,19.997980708661462,0.0022464336887500803,6.000178346456686,0.0019298787624084275,27.036206299212598,0.11894761377103502,15.020643307086598,0.013662479074988307,637.5564212598426,9.088938254416396,2315.4209448818915,66.54489175042642,22.015589763779527,0.9344610907745085,698.500787401575,0.5272416645192949,61.417094881889795,1.057733131766677,998.1181102362204,0.3469613601374299,469.6377952755906,1.6994269731216984,711.7559055118111,3.1402437795478844,4.8858267716535435,0.8520817947199052,1448.023622047244,0.8616976252135634,8.15748031496063,0.8704657501249627,34.86725118110244,0.2524175961075031,130.71,LRC12B,12,0
27,LRC12B-1527292755.00,18052522.49,F19397.1,C3_SC_VIA,2018-05-25 23:59:14.980,77.30786807692301,0.7882586960581833,-480.22261153846154,8.402936006423705,179.9858499999998,0.06855843687255643,5.999696653846175,0.000479740071377593,19.997369230769248,0.0018374628367037716,6.000098692307708,0.002170341819051584,27.03710846153847,0.11386734206240888,15.01931576923075,0.012302277992613428,637.3694923076922,9.240898351961787,2315.5128461538443,64.58409516167812,22.057189230769218,0.9291110849334067,698.4955192307691,0.5151350945644221,61.397060000000025,1.2936389220463334,998.0923076923077,0.2900180754892522,469.7576923076923,1.6176328281584706,711.8115384615385,3.3112452513133332,4.930769230769231,0.6298674437792423,1439.6692307692308,0.7072537735548924,0.03076923076923077,0.49613893835683376,34.94297307692312,0.24163731822312806,134.3,LRC12B,13,0
28,LRC12B-1527308679.00,18052602.49,F19396.1,C3_SC_VIA,2018-05-26 04:24:39.400,79.53090254237284,0.3990271574956292,-490.60256779661,8.625250590726665,179.97065254237262,0.020110705149093355,5.999677288135585,0.0010540460331641616,19.99741652542376,0.0018385072006960775,5.999858432203395,0.004413486642108011,26.678082203389845,0.13159834192279002,15.018107203389823,0.013439405026444926,640.657008474576,8.3175580740273,2315.844830508473,65.0787519493906,21.798216101694933,0.8790334308236443,698.469080508475,0.5017294153792037,61.38966949152543,0.9041551375551529,998.1186440677966,0.36130947483141745,474.7118644067797,1.3874924261415913,710.4872881355932,2.247421088863261,4.3559322033898304,0.7440592944664651,1439.1864406779662,0.5753689294501428,0.025423728813559324,0.39056673294247163,32.40929406779657,0.38674922773826664,121.71000000000001,LRC12B,1,0
29,LRC12B-1527309135.00,18052602.49,F19396.1,C3_SC_VIA,2018-05-26 04:32:15.210,78.98199699570826,0.5378513381321911,-493.26904721030076,8.26995268470405,179.97558369098732,0.023350092116191906,5.999707639484967,0.0005407035714955854,19.997201716738196,0.0018989099791927614,5.999847725321885,0.0019021173483738864,26.928306866952777,0.10664547392090626,15.018977682403438,0.013320489782807617,638.4247081545062,9.284331390646988,2313.0500858369132,74.58395369736296,21.77253819742493,1.0523454698787416,698.4311416309012,0.5237021080325553,61.312512446351924,0.9306029196308409,998.1287553648069,0.3604196491818473,472.52360515021456,1.793330762221975,710.8969957081545,2.8234912793016016,4.570815450643777,0.8016189036298977,1441.0772532188842,0.7387356453476596,1.0729613733905579,0.7362523246622171,33.19928154506433,0.3103681222983387,120.69000000000001,LRC12B,2,0
